funding_id,startup_id,funding_round,funding_amount_inr,funding_date
1949,750,Series A,24686566.0,2025-07-23
1950,750,Series D,42134997.0,2022-09-04
1951,751,Series B,24106575.0,2019-12-29
1952,751,Seed,239468274.0,2017-08-14
1953,751,Series D,67366366.0,2022-05-13
1954,751,Series B,7648851.0,2018-05-20
1955,752,Series B,229421840.0,2018-10-28
1956,752,Series C,96757356.0,2017-04-20
1957,752,Series C,98317201.0,2022-10-23
1958,752,Series A,120721985.0,2017-08-21
1959,753,Seed,170953998.0,2025-02-05
1960,753,Seed,9806665.0,2024-01-19
1961,754,Series B,142737794.0,2019-05-16
1962,754,Series C,84419955.0,2024-09-04
1963,755,Series C,68726351.0,2022-05-02
1964,755,Series D,176617413.0,2024-02-13
1965,756,Series C,10191886.0,2021-07-17
1966,756,Series D,50176012.0,2022-10-05
1967,756,Series B,123443698.0,2025-09-21
1968,757,Series C,174923005.0,2022-08-02
1969,758,Series A,52847154.0,2021-10-31
1970,759,Seed,209006627.0,2024-04-10
1971,759,Seed,122151689.0,2020-05-14
1972,759,Series A,110526708.0,2016-10-16
1973,760,Series A,61102471.0,2019-01-07
1974,760,Seed,229746584.0,2021-07-14
1975,761,Series C,73240855.0,2021-02-16
1976,761,Series C,123730543.0,2016-11-04
1977,761,Seed,241632488.0,2016-08-18
1978,761,Series B,45017414.0,2017-03-28
1979,762,Series A,89855356.0,2021-11-25
1980,762,Series B,102753534.0,2025-01-12
1981,762,Series A,12007156.0,2023-04-14
1982,762,Series A,72245367.0,2021-03-18
1983,763,Series B,216800117.0,2025-12-04
1984,764,Seed,162707378.0,2025-12-10
1985,764,Series A,202702577.0,2018-11-23
1986,764,Seed,182733146.0,2024-01-20
1987,764,Series C,117799065.0,2016-11-17
1988,765,Series C,53193590.0,2017-09-07
1989,765,Series B,146874035.0,2024-04-22
1990,765,Series B,13056160.0,2025-03-24
1991,765,Series C,35282654.0,2024-04-20
1992,766,Series A,217041831.0,2021-03-09
1993,766,Series B,128688759.0,2025-06-05
1994,766,Series B,216633412.0,2022-08-04
1995,767,Series D,217137681.0,2021-04-22
1996,767,Series A,185950473.0,2022-07-06
1997,768,Series B,154109242.0,2019-07-31
1998,769,Series D,216414090.0,2022-09-05
1999,769,Series D,208568647.0,2020-07-16
2000,770,Series D,108066877.0,2024-09-14
2001,770,Series C,143148774.0,2021-08-11
2002,771,Series C,224240819.0,2024-01-11
2003,771,Series B,235598220.0,2024-07-06
2004,771,Series D,194591023.0,2018-07-06
2005,772,Series D,197303563.0,2021-10-25
2006,772,Seed,247675637.0,2021-05-03
2007,773,Series D,141808255.0,2024-02-07
2008,774,Seed,101484401.0,2022-07-24
2009,774,Series B,64797499.0,2018-07-07
2010,774,Series A,104599367.0,2018-09-11
2011,774,Series A,170646585.0,2016-08-29
2012,775,Series B,142261998.0,2018-06-23
2013,775,Series D,114161779.0,2021-05-24
2014,776,Series C,61334136.0,2018-10-21
2015,777,Series D,98068304.0,2018-06-08
2016,777,Series D,156613914.0,2025-08-12
2017,777,Series C,13305896.0,2022-01-12
2018,777,Series D,243243193.0,2024-07-31
2019,778,Seed,174569692.0,2025-08-04
2020,778,Seed,195448392.0,2024-01-17
2021,779,Series B,99823221.0,2025-05-24
2022,779,Series C,162756327.0,2025-05-30
2023,779,Series C,56900700.0,2023-10-02
2024,779,Seed,121673597.0,2021-08-19
2025,780,Series D,123372238.0,2015-10-31
2026,780,Series D,63188127.0,2023-03-27
2027,780,Series A,120321396.0,2024-09-04
2028,780,Series A,150541480.0,2018-09-12
2029,781,Seed,246005344.0,2022-03-16
2030,781,Seed,6229120.0,2024-07-08
2031,781,Series B,60221004.0,2022-04-11
2032,781,Seed,71949052.0,2022-06-18
2033,782,Series D,152691439.0,2020-07-06
2034,783,Series A,196793096.0,2024-08-20
2035,784,Series D,184503135.0,2021-08-22
2036,784,Seed,216084431.0,2024-07-06
2037,784,Series B,95561375.0,2022-11-30
2038,784,Series D,30560141.0,2025-09-10
2039,785,Series A,38881226.0,2022-01-03
2040,785,Series D,88830931.0,2022-07-30
2041,785,Series A,178287275.0,2020-04-13
2042,785,Series C,157087772.0,2024-11-07
2043,786,Series D,122917423.0,2025-05-08
2044,786,Series B,214643416.0,2021-09-10
2045,786,Series C,57510084.0,2021-01-12
2046,787,Series B,150838424.0,2025-04-13
2047,787,Series B,73722319.0,2023-05-01
2048,787,Series C,46495489.0,2023-07-11
2049,787,Series B,156584130.0,2023-04-25
2050,788,Series D,75838984.0,2019-02-04
2051,788,Seed,29718141.0,2020-03-03
2052,789,Series D,241908007.0,2015-09-28
2053,789,Seed,193841331.0,2020-10-25
2054,789,Series C,100966964.0,2022-09-06
2055,789,Series B,120246620.0,2020-02-29
2056,790,Series A,15121958.0,2025-12-04
2057,790,Series C,26480554.0,2024-12-31
2058,791,Series B,229807557.0,2025-11-12
2059,791,Series B,102062209.0,2024-03-02
2060,791,Series D,107922311.0,2025-12-08
2061,792,Series D,212695824.0,2020-12-22
2062,792,Series A,121305279.0,2024-08-16
2063,792,Series A,58217151.0,2025-07-04
2064,792,Seed,208716941.0,2021-02-02
2065,793,Series A,39705263.0,2024-02-01
2066,793,Series D,141220633.0,2022-11-27
2067,793,Seed,121930287.0,2021-02-01
2068,794,Series B,232911317.0,2021-03-13
2069,794,Series C,173324771.0,2023-03-31
2070,795,Series C,243015178.0,2023-07-12
2071,795,Series B,20005769.0,2024-02-13
2072,795,Series A,221545215.0,2017-01-21
2073,796,Series D,51948255.0,2022-02-16
2074,796,Series D,65463013.0,2024-05-08
2075,796,Seed,147511435.0,2020-04-10
2076,797,Series A,123689051.0,2016-03-09
2077,798,Series B,46553890.0,2024-04-29
2078,798,Series C,118643915.0,2020-08-30
2079,798,Seed,34864094.0,2024-12-26
2080,799,Series D,18260598.0,2024-08-11
2081,799,Series C,247557933.0,2021-07-10
2082,799,Seed,197399241.0,2017-04-17
2083,800,Series D,9543471.0,2021-06-04
2084,800,Series A,67871186.0,2021-11-13
2085,800,Series D,164084531.0,2022-10-24
2086,801,Series A,17683376.0,2023-07-17
2087,801,Series A,17689148.0,2023-02-18
2088,802,Series D,186016536.0,2023-12-05
2089,803,Series D,106769314.0,2024-04-20
2090,803,Series C,181310011.0,2020-03-04
2091,804,Series B,184679581.0,2020-09-18
2092,804,Seed,71594552.0,2023-03-02
2093,804,Series A,145164872.0,2022-11-29
2094,804,Series D,144047084.0,2025-05-11
2095,805,Series B,171178950.0,2022-12-21
2096,805,Series C,11355473.0,2023-03-03
2097,805,Series A,67833683.0,2017-09-11
2098,805,Series B,11410687.0,2022-02-23
2099,806,Seed,238426437.0,2018-10-25
2100,806,Series C,245042150.0,2025-10-10
2101,807,Seed,238091606.0,2024-03-17
2102,807,Series A,191887177.0,2019-04-26
2103,807,Seed,46100323.0,2022-04-12
2104,808,Series C,49219761.0,2020-03-28
2105,808,Series A,33435229.0,2023-05-14
2106,808,Series C,197578167.0,2024-05-04
2107,808,Series D,88199013.0,2019-12-10
2108,809,Series B,165161421.0,2024-11-26
2109,809,Series D,11060265.0,2022-01-18
2110,810,Seed,27124898.0,2018-06-28
2111,810,Seed,243564767.0,2019-06-21
2112,810,Seed,203954029.0,2020-10-08
2113,810,Series A,115492844.0,2022-01-31
2114,811,Series B,210911263.0,2015-08-01
2115,811,Series D,189084226.0,2015-06-02
2116,811,Series A,56581556.0,2023-12-18
2117,811,Series B,18815331.0,2017-07-24
2118,812,Series A,77396612.0,2023-09-21
2119,812,Series B,121724038.0,2022-07-19
2120,812,Series C,203005253.0,2021-04-13
2121,812,Series B,187670437.0,2023-11-25
2122,813,Series D,116533171.0,2024-10-29
2123,813,Seed,211279493.0,2021-02-16
2124,813,Seed,128291034.0,2024-06-09
2125,814,Series C,89705156.0,2023-02-22
2126,815,Seed,174975504.0,2023-01-30
2127,815,Seed,1423412.0,2025-02-16
2128,816,Series A,224902375.0,2021-01-14
2129,816,Seed,11456731.0,2025-06-25
2130,816,Series A,120391822.0,2025-05-27
2131,816,Series C,100336270.0,2021-06-23
2132,817,Series D,3096306.0,2025-02-04
2133,817,Series B,23092933.0,2023-02-16
2134,818,Series A,206169797.0,2023-07-09
2135,818,Series C,178407043.0,2024-12-29
2136,818,Seed,138034940.0,2024-02-17
2137,819,Series B,72296633.0,2022-05-31
2138,819,Series B,106348443.0,2020-05-18
2139,820,Series D,91072344.0,2022-04-08
2140,821,Seed,155046472.0,2024-04-28
2141,821,Series C,40475154.0,2020-11-09
2142,822,Series B,118168331.0,2024-11-26
2143,822,Seed,114580490.0,2024-12-29
2144,822,Series C,151558166.0,2019-03-18
2145,823,Series A,3280216.0,2025-09-10
2146,823,Seed,27871300.0,2020-05-03
2147,823,Series C,9535205.0,2020-06-06
2148,824,Series C,77653073.0,2025-11-25
2149,824,Series C,170790078.0,2025-11-05
2150,824,Series C,124016644.0,2022-05-03
2151,825,Series C,125547884.0,2023-04-29
2152,825,Series C,197448313.0,2025-07-15
2153,825,Series A,85743618.0,2021-10-18
2154,826,Series A,79335025.0,2017-11-13
2155,826,Series C,51313344.0,2022-04-24
2156,827,Series D,66267541.0,2022-01-17
2157,827,Seed,53692459.0,2016-10-06
2158,827,Series D,112277356.0,2024-08-18
2159,827,Series D,124459824.0,2016-01-16
2160,828,Series B,18150673.0,2023-12-02
2161,828,Series D,23010141.0,2021-07-16
2162,828,Series B,48296127.0,2024-09-18
2163,828,Seed,78550081.0,2025-12-08
2164,829,Series A,92696500.0,2021-07-28
2165,830,Series A,11789445.0,2023-03-26
2166,830,Series A,16539152.0,2021-05-26
2167,830,Series A,120001343.0,2025-04-09
2168,830,Series B,56221432.0,2024-03-12
2169,831,Series D,34571154.0,2023-05-05
2170,831,Series D,224348276.0,2020-09-23
2171,832,Series C,195113060.0,2014-02-26
2172,832,Series A,192194045.0,2023-04-12
2173,832,Series A,67157922.0,2018-01-19
2174,833,Series C,178871452.0,2021-06-03
2175,833,Series D,46361576.0,2025-09-17
2176,833,Series A,217227630.0,2024-12-11
2177,834,Seed,41138637.0,2025-05-15
2178,834,Series D,9659364.0,2025-08-17
2179,835,Seed,179143053.0,2025-07-10
2180,835,Seed,59959629.0,2023-04-27
2181,835,Series B,135567139.0,2023-07-21
2182,835,Series B,213376310.0,2023-11-13
2183,836,Series A,223452399.0,2018-01-19
2184,836,Seed,224088778.0,2017-05-17
2185,837,Series D,198230929.0,2025-06-16
2186,837,Series B,20424667.0,2022-12-06
2187,837,Series D,143207482.0,2022-07-14
2188,837,Series C,1062020.0,2021-12-20
2189,838,Series A,148779967.0,2020-08-15
2190,838,Series D,188687452.0,2024-05-29
2191,838,Series A,130379239.0,2023-10-15
2192,839,Series C,21670871.0,2024-12-27
2193,839,Series A,207120662.0,2022-10-08
2194,840,Series A,247423947.0,2020-01-23
2195,840,Seed,155562548.0,2024-04-02
2196,840,Series A,225459402.0,2024-12-02
2197,840,Seed,212478957.0,2024-11-15
2198,841,Series C,141276494.0,2017-07-25
2199,841,Seed,82760158.0,2018-06-14
2200,842,Seed,207058445.0,2022-12-20
2201,843,Seed,203756250.0,2020-04-18
2202,843,Seed,69370971.0,2022-09-08
2203,843,Series C,76704527.0,2020-11-27
2204,843,Series C,15526233.0,2021-10-02
2205,844,Series A,218037551.0,2024-11-02
2206,844,Seed,17110609.0,2023-11-09
2207,844,Series C,66057169.0,2024-02-10
2208,845,Series C,115922058.0,2023-11-14
2209,846,Series D,195577437.0,2022-01-06
2210,847,Seed,120817546.0,2022-03-19
2211,847,Seed,89102248.0,2024-06-15
2212,847,Series A,187737243.0,2022-08-08
2213,848,Series C,133296383.0,2024-09-18
2214,848,Series B,50848568.0,2021-06-27
2215,849,Series A,127545738.0,2023-04-08
2216,850,Series A,59679555.0,2022-08-06
2217,850,Series B,172712265.0,2022-01-26
2218,850,Series A,183454614.0,2025-02-02
2219,851,Seed,68530118.0,2019-02-26
2220,851,Series A,107366267.0,2024-06-20
2221,851,Seed,10231897.0,2017-11-26
2222,852,Series A,73313544.0,2021-03-15
2223,853,Seed,167558060.0,2018-11-17
2224,854,Series D,146918390.0,2022-01-22
2225,855,Series B,115137480.0,2024-05-18
2226,856,Series B,10237261.0,2018-02-24
2227,856,Series C,153539312.0,2024-04-02
2228,856,Series D,131728053.0,2022-12-24
2229,857,Series B,196256584.0,2019-08-13
2230,858,Seed,41694520.0,2024-08-28
2231,858,Series B,239344688.0,2024-12-25
2232,859,Series A,217232318.0,2019-04-08
2233,859,Series C,159224913.0,2023-07-21
2234,859,Series A,40600389.0,2023-04-28
2235,860,Series C,101673824.0,2014-05-29
2236,861,Series A,153037002.0,2023-07-15
2237,861,Series C,114854389.0,2022-10-02
2238,861,Series A,234180314.0,2024-08-06
2239,862,Series B,126557432.0,2020-11-15
2240,863,Series C,53265834.0,2020-07-19
2241,863,Series A,155505006.0,2016-07-07
2242,863,Series D,158547880.0,2019-04-27
2243,864,Series A,178555294.0,2022-06-22
2244,865,Series C,69536635.0,2015-01-09
2245,865,Series D,129993181.0,2016-02-09
2246,865,Series D,215137414.0,2017-07-13
2247,866,Series C,120756963.0,2019-07-24
2248,867,Series C,199792441.0,2025-11-19
2249,867,Series B,185252031.0,2024-04-12
2250,867,Series B,243542867.0,2024-07-02
2251,867,Seed,50748511.0,2025-07-20
2252,868,Series B,135403098.0,2017-06-22
2253,868,Series B,97142054.0,2024-07-06
2254,868,Series A,215005064.0,2024-10-06
2255,869,Series B,145159023.0,2025-03-25
2256,869,Series D,144190619.0,2023-05-16
2257,869,Series C,120296348.0,2023-01-12
2258,870,Series D,236962932.0,2021-09-23
2259,871,Seed,6388368.0,2017-06-05
2260,871,Series D,124487049.0,2020-07-21
2261,871,Series C,210870138.0,2017-05-05
2262,872,Series B,221486166.0,2015-02-18
2263,872,Series A,115237639.0,2017-09-18
2264,872,Series D,110917014.0,2022-03-03
2265,872,Series C,156848325.0,2024-09-25
2266,873,Series A,88870029.0,2014-10-27
2267,874,Series D,151162206.0,2016-04-27
2268,875,Series D,11753051.0,2021-03-29
2269,875,Series D,166771122.0,2022-06-04
2270,875,Seed,89293255.0,2023-08-07
2271,875,Series D,176251895.0,2023-09-12
2272,876,Series C,107844294.0,2019-03-23
2273,876,Seed,109053465.0,2022-10-31
2274,876,Series C,174055643.0,2018-03-22
2275,876,Series D,247092032.0,2022-01-05
2276,877,Series C,77868570.0,2021-02-17
2277,877,Series A,85398595.0,2022-08-25
2278,877,Series A,154663315.0,2025-02-16
2279,878,Series D,8139938.0,2018-05-01
2280,878,Series A,48267760.0,2025-03-04
2281,879,Series C,61258875.0,2025-01-03
2282,879,Seed,113543117.0,2020-01-20
2283,879,Series C,19007706.0,2024-08-18
2284,880,Series C,191473662.0,2022-03-29
2285,880,Series A,36562703.0,2022-03-08
2286,880,Series A,50872475.0,2024-12-19
2287,881,Series B,234897389.0,2025-09-02
2288,881,Series A,164413287.0,2023-03-27
2289,882,Series D,38216198.0,2021-05-18
2290,882,Series D,194030725.0,2024-05-30
2291,882,Seed,159524311.0,2025-01-25
2292,883,Series D,183574667.0,2023-07-07
2293,883,Series D,6456403.0,2025-11-11
2294,884,Series B,177132333.0,2023-06-28
2295,885,Series B,162011388.0,2018-06-22
2296,885,Series C,130242197.0,2024-08-07
2297,885,Seed,177251971.0,2015-08-21
2298,885,Seed,82936411.0,2021-06-24
2299,886,Series D,29373088.0,2023-04-07
2300,886,Series A,82731006.0,2024-09-01
2301,886,Series A,78624064.0,2023-11-05
2302,887,Series D,246062036.0,2021-09-18
2303,888,Series C,67171394.0,2023-10-08
2304,888,Series D,33065597.0,2023-09-07
2305,889,Series B,96806405.0,2024-07-09
2306,889,Seed,68276470.0,2025-02-26
2307,889,Series A,215806209.0,2017-04-27
2308,890,Series B,163306279.0,2020-04-06
2309,890,Series D,49355649.0,2025-11-04
2310,891,Series B,165001852.0,2022-11-30
2311,892,Seed,219655506.0,2025-10-28
2312,892,Seed,63722260.0,2022-04-03
2313,893,Series C,73688352.0,2016-07-04
2314,894,Series C,50610433.0,2024-07-02
2315,895,Series B,194509121.0,2015-01-30
2316,895,Series A,67225758.0,2014-05-26
2317,895,Seed,97224206.0,2014-07-18
2318,896,Series B,55338024.0,2024-12-22
2319,896,Series B,79973407.0,2024-11-22
2320,897,Series C,117901891.0,2019-01-03
2321,897,Series C,116889220.0,2020-07-12
2322,897,Series C,24832439.0,2025-12-05
2323,898,Series A,88277434.0,2019-03-26
2324,898,Series C,1865493.0,2022-05-15
2325,898,Series C,237878249.0,2022-10-19
2326,899,Series B,117084825.0,2023-03-28
2327,899,Series D,54871438.0,2021-03-21
2328,900,Series B,199404798.0,2015-11-16
2329,900,Series A,34074233.0,2019-01-14
2330,900,Seed,185758898.0,2020-09-29
2331,900,Seed,179170545.0,2022-05-19
2332,901,Series B,125822420.0,2017-06-03
2333,902,Series B,249763452.0,2025-11-04
2334,903,Seed,99833438.0,2022-06-20
2335,904,Series D,78941201.0,2022-09-10
2336,905,Series A,243371535.0,2022-02-13
2337,905,Series D,50665524.0,2024-01-20
2338,905,Series B,25961991.0,2020-05-19
2339,906,Series C,104069454.0,2021-01-31
2340,906,Series C,202863930.0,2023-09-14
2341,906,Seed,145063573.0,2025-11-10
2342,906,Series C,234231770.0,2024-02-21
2343,907,Series D,186408245.0,2018-10-24
2344,907,Series C,219460364.0,2018-12-13
2345,907,Series B,53675591.0,2019-05-02
2346,908,Seed,32642927.0,2019-12-27
2347,909,Series B,35952911.0,2018-02-05
2348,910,Series A,126739175.0,2018-05-04
2349,910,Seed,223354958.0,2022-12-13
2350,911,Series B,45828689.0,2025-12-25
2351,912,Seed,37629295.0,2024-04-10
2352,912,Seed,58635527.0,2024-09-18
2353,913,Seed,225270534.0,2021-05-01
2354,913,Series B,115198896.0,2020-04-30
2355,914,Seed,221003939.0,2019-06-10
2356,915,Series B,157389281.0,2023-06-15
2357,915,Seed,131315512.0,2025-12-03
2358,916,Series C,39300689.0,2025-01-15
2359,916,Series B,247490891.0,2023-03-22
2360,917,Series B,211960339.0,2024-12-09
2361,918,Seed,70344888.0,2024-05-10
2362,918,Series A,66693631.0,2023-04-15
2363,918,Series C,28423592.0,2024-03-10
2364,919,Series B,60452359.0,2023-07-18
2365,919,Series C,19990015.0,2020-10-02
2366,919,Series D,228050145.0,2024-10-10
2367,920,Series D,161918885.0,2022-02-04
2368,921,Seed,124769422.0,2025-01-31
2369,922,Seed,149536332.0,2023-05-03
2370,922,Seed,34054375.0,2023-12-19
2371,923,Series D,227963590.0,2017-05-17
2372,923,Series C,182640649.0,2022-11-20
2373,923,Seed,80149033.0,2021-06-04
2374,923,Series A,130912681.0,2017-10-05
2375,924,Series B,224433161.0,2023-08-10
2376,924,Seed,176803932.0,2022-01-21
2377,925,Series C,2851037.0,2023-01-01
2378,925,Series A,93913719.0,2019-08-22
2379,926,Series C,82341614.0,2023-10-20
2380,926,Series B,228878266.0,2024-04-18
2381,927,Series C,42976856.0,2023-07-13
2382,927,Series C,8130087.0,2021-09-07
2383,927,Series A,105948925.0,2022-12-08
2384,928,Series B,76555093.0,2019-06-22
2385,928,Series B,23438959.0,2024-11-25
2386,928,Series D,195210004.0,2024-08-28
2387,929,Series A,107366441.0,2021-05-19
2388,930,Seed,39554224.0,2022-08-23
2389,930,Series A,44439258.0,2024-08-10
2390,930,Seed,82400212.0,2022-03-16
2391,930,Seed,105154491.0,2023-04-04
2392,931,Series C,21984904.0,2020-02-06
2393,931,Series A,112502487.0,2021-09-30
2394,931,Series A,112053331.0,2017-09-12
2395,931,Series C,113288606.0,2022-09-28
2396,932,Series A,23936226.0,2023-06-06
2397,933,Series A,72394389.0,2023-10-06
2398,933,Series A,234681239.0,2022-07-27
2399,934,Seed,13848153.0,2024-05-24
2400,935,Seed,150778400.0,2020-09-16
2401,935,Series A,106521597.0,2019-11-17
2402,936,Series C,216023413.0,2025-03-11
2403,937,Series C,172930899.0,2025-03-20
2404,937,Series D,50999929.0,2024-03-19
2405,937,Series A,17610026.0,2023-06-04
2406,937,Series B,196366550.0,2024-08-13
2407,938,Series A,20167480.0,2024-08-11
2408,938,Series C,150361011.0,2020-04-05
2409,939,Series A,247968950.0,2017-10-04
2410,940,Series A,144262521.0,2023-12-07
2411,940,Series B,243823891.0,2021-11-29
2412,940,Series A,35807150.0,2018-12-05
2413,941,Seed,173718001.0,2024-01-07
2414,941,Series B,125319012.0,2018-02-14
2415,941,Series C,53016592.0,2020-03-22
2416,941,Seed,131696307.0,2018-10-22
2417,942,Seed,13454946.0,2021-10-16
2418,942,Series B,135689720.0,2019-12-21
2419,943,Series C,132474175.0,2020-09-23
2420,943,Seed,124466984.0,2021-07-20
2421,943,Series B,230430404.0,2025-08-02
2422,944,Series D,74873845.0,2017-01-17
2423,944,Series B,129790232.0,2018-09-13
2424,945,Series D,109249205.0,2023-03-27
2425,945,Series C,244493011.0,2021-12-23
2426,945,Series C,146609164.0,2024-03-05
2427,946,Seed,112763319.0,2018-04-07
2428,947,Series C,180201110.0,2022-04-21
2429,948,Seed,123978714.0,2021-03-12
2430,948,Seed,119178551.0,2020-01-03
2431,948,Series B,139695201.0,2024-11-01
2432,949,Series B,64634791.0,2018-07-10
2433,949,Series A,183451971.0,2025-07-18
2434,950,Series C,82637356.0,2022-08-17
2435,950,Series C,22344996.0,2023-11-30
2436,950,Series C,46086971.0,2025-10-18
2437,950,Series D,82241173.0,2023-09-02
2438,951,Seed,159329214.0,2017-09-21
2439,952,Series B,202834157.0,2021-04-07
2440,952,Series C,53154009.0,2016-04-18
2441,953,Series D,214797872.0,2018-07-04
2442,953,Series D,12693997.0,2015-01-27
2443,953,Series A,145264252.0,2023-09-20
2444,953,Seed,158925394.0,2021-04-10
2445,954,Series C,166492325.0,2021-12-02
2446,954,Seed,111100320.0,2024-12-04
2447,955,Seed,240014757.0,2023-09-28
2448,956,Series C,76867999.0,2024-05-21
2449,956,Series B,87942659.0,2019-12-21
2450,956,Series B,223121343.0,2024-07-18
2451,956,Seed,218681676.0,2023-11-17
2452,957,Series C,127002836.0,2017-04-15
2453,957,Series A,94944923.0,2019-11-01
2454,957,Seed,211922670.0,2016-03-27
2455,957,Series C,185694571.0,2025-08-18
2456,958,Series C,10923238.0,2024-08-07
2457,959,Series B,126660842.0,2025-11-23
2458,960,Seed,107312786.0,2018-07-08
2459,960,Series D,214943971.0,2014-06-06
2460,960,Series D,137399995.0,2014-10-21
2461,960,Series B,84493694.0,2015-03-15
2462,961,Series A,86144646.0,2025-09-03
2463,961,Series C,6010780.0,2022-06-06
2464,961,Series C,113933782.0,2023-09-11
2465,961,Series D,162233122.0,2025-08-15
2466,962,Seed,223597743.0,2017-12-25
2467,962,Series C,140661273.0,2018-07-31
2468,962,Series A,19323425.0,2018-05-06
2469,963,Seed,163208944.0,2022-03-02
2470,964,Seed,226476303.0,2025-01-06
2471,964,Seed,51983543.0,2025-06-15
2472,964,Seed,113063832.0,2021-10-22
2473,964,Series C,12697157.0,2025-04-03
2474,965,Series D,214770943.0,2025-03-03
2475,965,Seed,121849801.0,2022-06-27
2476,965,Series B,83860189.0,2025-11-13
2477,966,Series B,224680801.0,2023-07-19
2478,966,Series B,225335687.0,2024-01-09
2479,967,Series C,192963360.0,2022-05-29
2480,967,Series D,215606345.0,2025-12-12
2481,968,Series D,152159895.0,2023-03-30
2482,969,Series A,242088717.0,2022-05-29
2483,969,Series C,85674419.0,2021-06-13
2484,970,Series C,241754460.0,2022-05-03
2485,970,Series A,25540589.0,2022-05-09
2486,971,Seed,134185376.0,2022-06-02
2487,971,Seed,144457976.0,2023-07-29
2488,971,Seed,55440143.0,2022-07-19
2489,972,Series D,41386329.0,2023-09-06
2490,972,Series B,236859480.0,2022-10-19
2491,973,Series C,185002149.0,2020-09-07
2492,973,Seed,79610440.0,2020-02-07
2493,974,Series D,124764267.0,2023-05-03
2494,974,Series A,48584326.0,2022-10-18
2495,974,Series B,206468985.0,2025-09-07
2496,974,Seed,139990326.0,2023-04-30
2497,975,Series C,74219280.0,2018-07-02
2498,976,Series D,46139581.0,2025-04-22
2499,976,Series A,80433482.0,2019-04-04
2500,976,Series A,23161401.0,2015-04-10
2501,977,Series D,155107489.0,2021-10-13
2502,978,Series B,231819608.0,2023-07-18
2503,978,Series C,20746313.0,2017-05-16
2504,979,Series B,232523424.0,2020-02-11
2505,979,Series B,246482671.0,2020-03-01
2506,979,Series D,41571659.0,2021-08-26
2507,979,Series C,80092798.0,2025-07-03
2508,980,Seed,222441337.0,2025-04-26
2509,980,Series A,65597581.0,2023-09-16
2510,981,Series B,54516904.0,2025-01-10
2511,982,Series B,80451396.0,2019-08-15
2512,983,Series A,159409200.0,2023-08-17
2513,983,Series C,178785839.0,2019-06-27
2514,983,Seed,75528098.0,2019-09-22
2515,984,Series B,78475272.0,2020-03-27
2516,985,Series A,7998812.0,2018-01-20
2517,986,Series D,196412718.0,2022-06-04
2518,986,Series C,50565363.0,2022-02-10
2519,986,Seed,163064276.0,2024-04-25
2520,987,Series C,90405578.0,2024-12-08
2521,988,Seed,76085620.0,2018-10-22
2522,989,Seed,218115333.0,2021-12-11
2523,990,Series A,169200690.0,2021-04-17
2524,990,Seed,227789775.0,2022-09-09
2525,991,Series B,167435790.0,2025-04-30
2526,992,Series B,129304177.0,2025-11-18
2527,993,Series C,47187580.0,2025-11-01
2528,994,Series C,108664209.0,2022-02-01
2529,994,Seed,191142202.0,2020-05-26
2530,994,Seed,180259749.0,2020-05-31
2531,994,Series C,194792213.0,2023-02-28
2532,995,Series B,5880776.0,2024-12-24
2533,995,Series A,188795712.0,2021-07-24
2534,995,Series D,84740184.0,2023-05-21
2535,996,Series A,197426241.0,2023-04-20
2536,996,Series A,239123533.0,2025-11-21
2537,996,Series A,228548531.0,2023-10-21
2538,997,Series A,220039956.0,2023-09-13
2539,998,Series D,50899743.0,2018-02-08
2540,998,Series C,127827675.0,2017-06-18
2541,999,Series B,149627380.0,2022-04-13
2542,999,Series C,179892899.0,2017-07-19
2543,1000,Series A,62330419.0,2020-05-01
