product_id,startup_id,sector,product_name,ai_technology,revenue_inr,launch_year
1317,675,Retail,StoreAI,Recommendation System,14967653.0,2017
1318,676,Retail,InventoryAI,Recommendation System,6266219.0,2022
1319,676,Retail,SmartShop,Recommendation System,13869097.0,2023
1320,676,Retail,RetailBot,NLP,1830728.0,2022
1321,677,Retail,InventoryAI,NLP,28376821.0,2024
1322,678,EdTech,LearnSmart,Computer Vision,14433985.0,2025
1323,678,EdTech,TutorBot,Recommendation System,4012523.0,2017
1324,678,EdTech,TutorBot,Robotics,37522768.0,2022
1325,679,Healthcare,HealthAI,Predictive Analytics,44823764.0,2022
1326,679,Healthcare,CareAI,Computer Vision,35989397.0,2021
1327,679,Healthcare,DiagnosePro,Recommendation System,1466184.0,2021
1328,680,EdTech,LearnSmart,Predictive Analytics,10323193.0,2025
1329,681,Retail,RetailBot,Robotics,19285264.0,2021
1330,682,AI SaaS,NLP Suite,Computer Vision,15201080.0,2023
1331,682,AI SaaS,CustomerAI,NLP,49459028.0,2018
1332,682,AI SaaS,ChatBotPro,Robotics,9940879.0,2022
1333,683,EdTech,LearnSmart,Computer Vision,45661193.0,2021
1334,683,EdTech,TutorBot,Predictive Analytics,8848214.0,2021
1335,684,Agriculture,CropAI,Recommendation System,31379559.0,2023
1336,684,Agriculture,AgroPredict,NLP,16185464.0,2021
1337,685,AI SaaS,CustomerAI,Robotics,15743318.0,2025
1338,686,Retail,StoreAI,Recommendation System,17755373.0,2017
1339,687,Healthcare,DiagnosePro,Robotics,40689316.0,2019
1340,688,FinTech,FinPredict,NLP,8450574.0,2023
1341,689,EdTech,LearnSmart,Predictive Analytics,13878630.0,2018
1342,690,FinTech,WalletAI,Computer Vision,5074697.0,2025
1343,690,FinTech,WalletAI,Predictive Analytics,21888911.0,2020
1344,691,Healthcare,CareAI,Computer Vision,29332242.0,2020
1345,691,Healthcare,MediBot,Recommendation System,13777518.0,2025
1346,692,FinTech,PayAI,Predictive Analytics,45415951.0,2023
1347,692,FinTech,FinPredict,Robotics,6712240.0,2017
1348,692,FinTech,FinPredict,Computer Vision,10451893.0,2021
1349,693,Logistics,CargoAI,Computer Vision,45474453.0,2023
1350,693,Logistics,RouteAI,NLP,33813989.0,2022
1351,694,EdTech,TutorBot,NLP,10914481.0,2017
1352,695,EdTech,StudyAI,Predictive Analytics,23165081.0,2023
1353,695,EdTech,EduAI Platform,NLP,27574033.0,2022
1354,695,EdTech,TestPrep AI,Recommendation System,39618184.0,2024
1355,696,EdTech,LearnSmart,Computer Vision,8329887.0,2021
1356,696,EdTech,EduAI Platform,Recommendation System,17387013.0,2022
1357,696,EdTech,StudyAI,Robotics,32824384.0,2021
1358,697,Agriculture,SmartIrrigation,NLP,49828266.0,2020
1359,697,Agriculture,SmartIrrigation,Computer Vision,26296667.0,2025
1360,698,EdTech,TestPrep AI,Predictive Analytics,12313295.0,2024
1361,698,EdTech,EduAI Platform,Computer Vision,34872890.0,2024
1362,699,Retail,StoreAI,NLP,18745586.0,2022
1363,699,Retail,RetailBot,NLP,21301034.0,2023
1364,699,Retail,SalesPredict,Computer Vision,46972235.0,2024
1365,700,Healthcare,DiagnosePro,Computer Vision,27180450.0,2024
1366,700,Healthcare,HealthAI,Recommendation System,8809736.0,2021
1367,701,EdTech,StudyAI,Computer Vision,10893765.0,2022
1368,702,Retail,RetailBot,NLP,44212698.0,2023
1369,702,Retail,RetailBot,Predictive Analytics,27505900.0,2025
1370,702,Retail,RetailBot,Predictive Analytics,18764425.0,2025
1371,703,Agriculture,AgroPredict,Computer Vision,9985747.0,2020
1372,704,FinTech,LoanBot,Recommendation System,28428794.0,2017
1373,704,FinTech,CreditSense,Robotics,535632.0,2022
1374,704,FinTech,LoanBot,Computer Vision,49545575.0,2016
1375,705,Healthcare,DiagnosePro,Robotics,41397344.0,2023
1376,705,Healthcare,HealthAI,Predictive Analytics,345376.0,2020
1377,705,Healthcare,HealthAI,NLP,44381199.0,2018
1378,706,AI SaaS,VisionAI,Robotics,9467316.0,2023
1379,707,Logistics,RouteAI,Predictive Analytics,46815077.0,2022
1380,707,Logistics,CargoAI,Computer Vision,44778266.0,2023
1381,707,Logistics,SmartLogistics,Robotics,24260513.0,2025
1382,708,Healthcare,DiagnosePro,Recommendation System,14983114.0,2022
1383,708,Healthcare,HealthAI,NLP,22263384.0,2021
1384,709,Agriculture,FarmSense,Robotics,34466569.0,2017
1385,709,Agriculture,SmartIrrigation,Recommendation System,25221225.0,2017
1386,710,Agriculture,AgroPredict,Recommendation System,12755117.0,2025
1387,710,Agriculture,FieldBot,Computer Vision,20968376.0,2024
1388,710,Agriculture,AgroPredict,Recommendation System,4039952.0,2025
1389,711,Retail,RetailBot,NLP,49719896.0,2021
1390,711,Retail,InventoryAI,Computer Vision,14894305.0,2021
1391,712,Logistics,SmartLogistics,Predictive Analytics,13224608.0,2022
1392,712,Logistics,RouteAI,Predictive Analytics,36825853.0,2021
1393,712,Logistics,FleetPredict,Robotics,28949797.0,2021
1394,713,Retail,SmartShop,NLP,29717231.0,2023
1395,713,Retail,SalesPredict,Predictive Analytics,28784479.0,2021
1396,713,Retail,StoreAI,Robotics,16298565.0,2022
1397,714,Retail,InventoryAI,Recommendation System,20807297.0,2020
1398,714,Retail,SmartShop,Robotics,41282331.0,2023
1399,714,Retail,RetailBot,NLP,47121335.0,2025
1400,715,Retail,StoreAI,Robotics,13315438.0,2024
1401,715,Retail,StoreAI,Recommendation System,13679851.0,2022
1402,716,EdTech,TutorBot,Robotics,22136964.0,2024
1403,717,Logistics,RouteAI,Recommendation System,39235737.0,2025
1404,717,Logistics,DeliveryBot,Recommendation System,37419344.0,2017
1405,718,Healthcare,MediBot,Predictive Analytics,7655325.0,2018
1406,718,Healthcare,MediBot,NLP,38208000.0,2018
1407,718,Healthcare,VitalSense,Recommendation System,29310778.0,2024
1408,719,FinTech,WalletAI,Robotics,42918654.0,2020
1409,719,FinTech,FinPredict,Computer Vision,35476917.0,2020
1410,719,FinTech,PayAI,NLP,12110680.0,2017
1411,720,Healthcare,DiagnosePro,Recommendation System,36043179.0,2019
1412,720,Healthcare,MediBot,Robotics,21320206.0,2020
1413,721,FinTech,LoanBot,NLP,8877768.0,2021
1414,722,EdTech,TestPrep AI,Recommendation System,1165170.0,2022
1415,723,Logistics,SmartLogistics,Predictive Analytics,9021360.0,2019
1416,723,Logistics,DeliveryBot,Predictive Analytics,3789683.0,2018
1417,723,Logistics,DeliveryBot,NLP,48476073.0,2023
1418,724,FinTech,WalletAI,Robotics,10031082.0,2022
1419,725,FinTech,CreditSense,Recommendation System,49781908.0,2017
1420,725,FinTech,PayAI,NLP,11126857.0,2024
1421,725,FinTech,PayAI,Predictive Analytics,17982604.0,2021
1422,726,Healthcare,MediBot,Robotics,47271366.0,2022
1423,726,Healthcare,DiagnosePro,Predictive Analytics,43303108.0,2022
1424,727,Logistics,SmartLogistics,Robotics,22826845.0,2016
1425,728,Agriculture,SmartIrrigation,Robotics,15336120.0,2024
1426,728,Agriculture,AgroPredict,NLP,13299047.0,2024
1427,728,Agriculture,FarmSense,Recommendation System,9390422.0,2022
1428,729,Retail,RetailBot,Recommendation System,27111204.0,2021
1429,729,Retail,RetailBot,Robotics,41922995.0,2018
1430,730,EdTech,EduAI Platform,Computer Vision,9006129.0,2016
1431,731,Retail,SmartShop,Recommendation System,5371429.0,2022
1432,732,EdTech,EduAI Platform,Computer Vision,28300951.0,2019
1433,732,EdTech,StudyAI,Robotics,45447291.0,2019
1434,733,Healthcare,MediBot,NLP,20280665.0,2025
1435,734,FinTech,PayAI,Robotics,4251952.0,2022
1436,735,EdTech,LearnSmart,Computer Vision,34317695.0,2025
1437,735,EdTech,StudyAI,Recommendation System,8707454.0,2024
1438,735,EdTech,TestPrep AI,Computer Vision,26674544.0,2017
1439,736,Retail,SmartShop,NLP,3223948.0,2017
1440,737,FinTech,WalletAI,NLP,40268171.0,2022
1441,737,FinTech,LoanBot,Predictive Analytics,24020956.0,2021
1442,737,FinTech,PayAI,Computer Vision,46419635.0,2020
1443,738,EdTech,LearnSmart,Recommendation System,19257938.0,2020
1444,739,FinTech,FinPredict,Robotics,32411877.0,2022
1445,739,FinTech,FinPredict,Predictive Analytics,47683083.0,2025
1446,740,Logistics,FleetPredict,Computer Vision,34368719.0,2018
1447,740,Logistics,FleetPredict,Robotics,2692790.0,2019
1448,741,Healthcare,CareAI,Recommendation System,37658665.0,2016
1449,741,Healthcare,HealthAI,Recommendation System,43283566.0,2016
1450,741,Healthcare,CareAI,NLP,18104833.0,2019
1451,742,AI SaaS,VoiceAI,Computer Vision,40628935.0,2024
1452,742,AI SaaS,ChatBotPro,Recommendation System,19299074.0,2024
1453,742,AI SaaS,ChatBotPro,Robotics,49699462.0,2022
1454,743,Logistics,RouteAI,Recommendation System,1874632.0,2023
1455,743,Logistics,DeliveryBot,Computer Vision,44478791.0,2022
1456,744,Retail,RetailBot,Recommendation System,25327249.0,2022
1457,744,Retail,InventoryAI,Predictive Analytics,1414425.0,2021
1458,744,Retail,StoreAI,Robotics,30024580.0,2019
1459,745,Healthcare,VitalSense,Robotics,673390.0,2024
1460,745,Healthcare,DiagnosePro,Robotics,7966355.0,2024
1461,746,FinTech,WalletAI,NLP,16119938.0,2020
1462,746,FinTech,PayAI,Recommendation System,15494863.0,2022
1463,747,Retail,StoreAI,NLP,2426538.0,2025
1464,747,Retail,SalesPredict,NLP,1246132.0,2022
1465,748,Retail,SmartShop,Recommendation System,2819074.0,2023
1466,748,Retail,SmartShop,Recommendation System,26780816.0,2022
1467,748,Retail,RetailBot,Computer Vision,33401187.0,2025
1468,749,AI SaaS,VisionAI,Computer Vision,23813211.0,2021
1469,750,Logistics,SmartLogistics,NLP,25250998.0,2020
1470,750,Logistics,RouteAI,Computer Vision,31011719.0,2019
1471,750,Logistics,DeliveryBot,Predictive Analytics,22101075.0,2025
1472,751,Agriculture,FieldBot,Recommendation System,41157548.0,2022
1473,751,Agriculture,FieldBot,Computer Vision,39705660.0,2019
1474,752,Agriculture,CropAI,NLP,22479423.0,2022
1475,752,Agriculture,FarmSense,Computer Vision,14382198.0,2025
1476,752,Agriculture,FieldBot,Computer Vision,10013109.0,2017
1477,753,EdTech,EduAI Platform,Recommendation System,7531625.0,2025
1478,753,EdTech,TestPrep AI,NLP,36349595.0,2025
1479,753,EdTech,TestPrep AI,Computer Vision,17458117.0,2024
1480,754,Logistics,RouteAI,Computer Vision,46267201.0,2024
1481,755,FinTech,LoanBot,Predictive Analytics,37163796.0,2023
1482,755,FinTech,CreditSense,Recommendation System,31972794.0,2025
1483,755,FinTech,WalletAI,NLP,18758208.0,2022
1484,756,Healthcare,CareAI,Predictive Analytics,16254823.0,2024
1485,757,Retail,RetailBot,Predictive Analytics,17950396.0,2020
1486,758,Agriculture,CropAI,Recommendation System,48249748.0,2017
1487,759,Agriculture,AgroPredict,Predictive Analytics,39840679.0,2016
1488,759,Agriculture,AgroPredict,Predictive Analytics,22654798.0,2020
1489,759,Agriculture,CropAI,NLP,22711742.0,2016
1490,760,Agriculture,FieldBot,NLP,18539119.0,2020
1491,761,Agriculture,CropAI,NLP,31690299.0,2017
1492,761,Agriculture,FarmSense,Predictive Analytics,24067207.0,2015
1493,761,Agriculture,CropAI,NLP,39124724.0,2023
1494,762,Healthcare,DiagnosePro,Computer Vision,11589450.0,2021
1495,762,Healthcare,VitalSense,Computer Vision,34941915.0,2021
1496,762,Healthcare,DiagnosePro,Predictive Analytics,37943083.0,2024
1497,763,EdTech,TutorBot,NLP,9674308.0,2019
1498,763,EdTech,TutorBot,Recommendation System,39332693.0,2025
1499,763,EdTech,StudyAI,Recommendation System,27240068.0,2025
1500,764,Healthcare,DiagnosePro,NLP,27157875.0,2024
1501,764,Healthcare,VitalSense,Robotics,9861358.0,2019
1502,764,Healthcare,MediBot,Recommendation System,33859947.0,2025
1503,765,Agriculture,AgroPredict,Recommendation System,19730911.0,2022
1504,766,FinTech,WalletAI,Computer Vision,46621260.0,2021
1505,767,FinTech,LoanBot,Computer Vision,15606069.0,2023
1506,767,FinTech,FinPredict,Computer Vision,42257931.0,2024
1507,767,FinTech,CreditSense,Recommendation System,42580578.0,2023
1508,768,Logistics,DeliveryBot,Recommendation System,39411011.0,2024
1509,768,Logistics,FleetPredict,Robotics,36485706.0,2025
1510,769,EdTech,TestPrep AI,NLP,34775730.0,2023
1511,769,EdTech,StudyAI,NLP,31349212.0,2025
1512,770,Logistics,RouteAI,Robotics,36741801.0,2021
1513,771,Agriculture,AgroPredict,Computer Vision,10782999.0,2020
1514,771,Agriculture,AgroPredict,Predictive Analytics,10234347.0,2023
1515,771,Agriculture,SmartIrrigation,Recommendation System,39503907.0,2018
1516,772,Retail,RetailBot,Computer Vision,13674612.0,2015
1517,772,Retail,SalesPredict,NLP,25691313.0,2019
1518,773,EdTech,TutorBot,NLP,4420030.0,2020
1519,774,FinTech,WalletAI,Predictive Analytics,45509078.0,2016
1520,774,FinTech,FinPredict,Robotics,5153241.0,2024
1521,774,FinTech,WalletAI,Recommendation System,28245979.0,2025
1522,775,FinTech,FinPredict,Predictive Analytics,14123767.0,2023
1523,775,FinTech,CreditSense,Computer Vision,43364416.0,2023
1524,776,Agriculture,CropAI,NLP,34537790.0,2017
1525,776,Agriculture,AgroPredict,Recommendation System,29213106.0,2017
1526,777,AI SaaS,VoiceAI,Computer Vision,10274337.0,2025
1527,778,Logistics,DeliveryBot,Robotics,8831550.0,2022
1528,778,Logistics,RouteAI,Recommendation System,40325101.0,2022
1529,778,Logistics,FleetPredict,Robotics,23920784.0,2024
1530,779,FinTech,CreditSense,Computer Vision,29233762.0,2022
1531,779,FinTech,PayAI,NLP,7892777.0,2021
1532,780,FinTech,FinPredict,Predictive Analytics,21904335.0,2022
1533,780,FinTech,PayAI,Predictive Analytics,18181849.0,2017
1534,781,EdTech,TestPrep AI,Robotics,29364431.0,2023
1535,781,EdTech,TestPrep AI,Predictive Analytics,46705363.0,2024
1536,782,Agriculture,CropAI,Robotics,2709696.0,2019
1537,782,Agriculture,FieldBot,Robotics,1138844.0,2021
1538,782,Agriculture,FieldBot,Recommendation System,25386504.0,2025
1539,783,EdTech,LearnSmart,Recommendation System,5909926.0,2022
1540,783,EdTech,EduAI Platform,Robotics,4605257.0,2024
1541,784,EdTech,LearnSmart,Predictive Analytics,34746757.0,2025
1542,784,EdTech,LearnSmart,Predictive Analytics,16844569.0,2022
1543,785,Healthcare,HealthAI,NLP,30263714.0,2021
1544,785,Healthcare,VitalSense,Predictive Analytics,12662151.0,2016
1545,786,EdTech,TutorBot,Computer Vision,39919906.0,2020
1546,786,EdTech,LearnSmart,Robotics,38277169.0,2024
1547,787,Agriculture,AgroPredict,Recommendation System,23798660.0,2022
1548,787,Agriculture,AgroPredict,NLP,21327810.0,2023
1549,787,Agriculture,CropAI,Computer Vision,41196944.0,2024
1550,788,Retail,RetailBot,Recommendation System,31575067.0,2020
1551,788,Retail,RetailBot,Predictive Analytics,31042438.0,2021
1552,789,Healthcare,CareAI,NLP,36920354.0,2020
1553,789,Healthcare,VitalSense,NLP,2015394.0,2019
1554,789,Healthcare,DiagnosePro,Predictive Analytics,44851811.0,2014
1555,790,Healthcare,DiagnosePro,Predictive Analytics,39542333.0,2021
1556,790,Healthcare,HealthAI,Robotics,24306423.0,2025
1557,790,Healthcare,HealthAI,NLP,45313288.0,2024
1558,791,Agriculture,FarmSense,Robotics,4307069.0,2025
1559,791,Agriculture,SmartIrrigation,NLP,12622417.0,2025
1560,791,Agriculture,FarmSense,Predictive Analytics,11390434.0,2023
1561,792,EdTech,LearnSmart,Predictive Analytics,9826622.0,2020
1562,792,EdTech,LearnSmart,NLP,28165206.0,2025
1563,793,EdTech,TestPrep AI,NLP,40009522.0,2022
1564,793,EdTech,EduAI Platform,Robotics,22350612.0,2019
1565,794,Agriculture,SmartIrrigation,Recommendation System,15058602.0,2018
1566,795,Healthcare,VitalSense,Robotics,43473171.0,2016
1567,795,Healthcare,HealthAI,Recommendation System,32350024.0,2025
1568,796,Retail,InventoryAI,Predictive Analytics,39873484.0,2022
1569,796,Retail,SalesPredict,Computer Vision,35493991.0,2022
1570,796,Retail,RetailBot,Computer Vision,45215648.0,2020
1571,797,Healthcare,MediBot,Predictive Analytics,5249414.0,2018
1572,797,Healthcare,MediBot,Robotics,35384185.0,2022
1573,797,Healthcare,VitalSense,NLP,20270502.0,2018
1574,798,FinTech,WalletAI,Computer Vision,29324036.0,2023
1575,798,FinTech,LoanBot,Computer Vision,36614682.0,2022
1576,799,Logistics,CargoAI,Computer Vision,16916904.0,2019
1577,799,Logistics,RouteAI,Recommendation System,1625318.0,2019
1578,800,Logistics,CargoAI,Predictive Analytics,33689930.0,2022
1579,800,Logistics,DeliveryBot,Computer Vision,39945681.0,2020
1580,800,Logistics,CargoAI,Robotics,13102047.0,2024
1581,801,Logistics,RouteAI,Predictive Analytics,29859748.0,2024
1582,801,Logistics,RouteAI,NLP,44448676.0,2025
1583,802,AI SaaS,NLP Suite,NLP,47865462.0,2024
1584,802,AI SaaS,VoiceAI,Predictive Analytics,31484550.0,2021
1585,803,Agriculture,CropAI,Robotics,5368616.0,2021
1586,803,Agriculture,CropAI,NLP,15385761.0,2019
1587,804,Logistics,CargoAI,Robotics,22144718.0,2016
1588,805,FinTech,LoanBot,Recommendation System,38029738.0,2018
1589,805,FinTech,CreditSense,Robotics,37289480.0,2023
1590,806,FinTech,PayAI,Robotics,42072863.0,2021
1591,807,EdTech,StudyAI,Robotics,32774582.0,2019
1592,808,FinTech,PayAI,Predictive Analytics,36885562.0,2022
1593,809,AI SaaS,VisionAI,Recommendation System,3325064.0,2023
1594,809,AI SaaS,NLP Suite,Recommendation System,37093353.0,2023
1595,809,AI SaaS,VoiceAI,NLP,5942344.0,2024
1596,810,Logistics,FleetPredict,Predictive Analytics,5269418.0,2023
1597,810,Logistics,DeliveryBot,NLP,41695061.0,2025
1598,810,Logistics,FleetPredict,Predictive Analytics,28866971.0,2022
1599,811,EdTech,EduAI Platform,Predictive Analytics,39858259.0,2018
1600,811,EdTech,StudyAI,NLP,48651498.0,2022
1601,812,Logistics,DeliveryBot,Computer Vision,43948544.0,2017
1602,812,Logistics,CargoAI,Predictive Analytics,11315805.0,2017
1603,812,Logistics,DeliveryBot,NLP,24124864.0,2023
1604,813,AI SaaS,VoiceAI,Recommendation System,40128311.0,2024
1605,814,Healthcare,VitalSense,Computer Vision,6858231.0,2019
1606,814,Healthcare,MediBot,Computer Vision,30912239.0,2019
1607,814,Healthcare,MediBot,Predictive Analytics,12339654.0,2020
1608,815,AI SaaS,ChatBotPro,Robotics,20119648.0,2022
1609,816,Retail,SalesPredict,Robotics,35451656.0,2023
1610,817,Retail,StoreAI,Robotics,26593997.0,2023
1611,818,Healthcare,VitalSense,Computer Vision,15680602.0,2025
1612,818,Healthcare,MediBot,Computer Vision,15084015.0,2022
1613,819,AI SaaS,VisionAI,Recommendation System,16064098.0,2019
1614,819,AI SaaS,CustomerAI,Robotics,9806092.0,2021
1615,820,Agriculture,CropAI,Robotics,47815463.0,2023
1616,820,Agriculture,SmartIrrigation,Recommendation System,48263173.0,2024
1617,820,Agriculture,AgroPredict,NLP,4703424.0,2022
1618,821,AI SaaS,CustomerAI,NLP,14934598.0,2025
1619,822,EdTech,LearnSmart,Recommendation System,32719884.0,2025
1620,823,EdTech,TestPrep AI,Recommendation System,16866630.0,2019
1621,823,EdTech,TutorBot,Computer Vision,2704478.0,2022
1622,824,Logistics,RouteAI,NLP,3355796.0,2022
1623,824,Logistics,DeliveryBot,Robotics,37621156.0,2024
1624,824,Logistics,CargoAI,Recommendation System,4258766.0,2022
1625,825,AI SaaS,CustomerAI,Computer Vision,37102237.0,2022
1626,825,AI SaaS,ChatBotPro,Predictive Analytics,22455005.0,2025
1627,825,AI SaaS,VoiceAI,NLP,13615278.0,2022
1628,826,Agriculture,SmartIrrigation,Robotics,20762970.0,2019
1629,827,EdTech,StudyAI,Robotics,37528925.0,2017
1630,827,EdTech,EduAI Platform,Predictive Analytics,3722942.0,2016
1631,828,AI SaaS,ChatBotPro,Computer Vision,43349139.0,2024
1632,829,FinTech,WalletAI,NLP,34106683.0,2023
1633,830,EdTech,EduAI Platform,NLP,35023538.0,2021
1634,831,AI SaaS,VoiceAI,Robotics,45433709.0,2019
1635,831,AI SaaS,ChatBotPro,Recommendation System,1583185.0,2020
1636,832,Retail,SalesPredict,NLP,22230687.0,2020
1637,832,Retail,RetailBot,Predictive Analytics,8833736.0,2018
1638,832,Retail,SmartShop,NLP,32021449.0,2019
1639,833,Agriculture,AgroPredict,Robotics,48478659.0,2021
1640,833,Agriculture,FieldBot,Robotics,7485618.0,2024
1641,834,FinTech,FinPredict,Recommendation System,17538750.0,2023
1642,834,FinTech,FinPredict,Predictive Analytics,3614519.0,2021
1643,835,AI SaaS,VisionAI,Recommendation System,2718704.0,2024
1644,836,Healthcare,HealthAI,Predictive Analytics,250895.0,2018
1645,836,Healthcare,VitalSense,Recommendation System,28623118.0,2025
1646,837,FinTech,WalletAI,Computer Vision,12421130.0,2021
1647,837,FinTech,WalletAI,Predictive Analytics,3648548.0,2021
1648,837,FinTech,PayAI,Recommendation System,46700200.0,2022
1649,838,Logistics,SmartLogistics,Predictive Analytics,26056828.0,2023
1650,839,Logistics,DeliveryBot,Recommendation System,485994.0,2024
1651,840,Retail,RetailBot,Computer Vision,31949982.0,2021
1652,840,Retail,SalesPredict,Robotics,16469753.0,2021
1653,840,Retail,SmartShop,Computer Vision,14175828.0,2025
1654,841,Agriculture,CropAI,NLP,19394828.0,2021
1655,842,Logistics,DeliveryBot,NLP,8519955.0,2019
1656,842,Logistics,SmartLogistics,Computer Vision,6462994.0,2022
1657,843,Healthcare,MediBot,Robotics,2539658.0,2024
1658,843,Healthcare,DiagnosePro,Predictive Analytics,18095642.0,2020
1659,844,Logistics,DeliveryBot,Computer Vision,15603125.0,2021
1660,844,Logistics,CargoAI,Computer Vision,44552927.0,2021
1661,844,Logistics,FleetPredict,Robotics,24941728.0,2023
1662,845,FinTech,LoanBot,Predictive Analytics,20394586.0,2025
1663,846,EdTech,StudyAI,Robotics,6588871.0,2025
1664,846,EdTech,StudyAI,NLP,24644655.0,2023
1665,847,EdTech,StudyAI,Robotics,47970717.0,2024
1666,847,EdTech,TestPrep AI,Predictive Analytics,8648321.0,2022
1667,847,EdTech,TestPrep AI,Recommendation System,15671774.0,2023
1668,848,Healthcare,CareAI,Recommendation System,31910145.0,2020
1669,848,Healthcare,HealthAI,Recommendation System,29452251.0,2022
1670,849,AI SaaS,NLP Suite,Robotics,6578877.0,2019
1671,850,Healthcare,MediBot,Predictive Analytics,27317771.0,2023
1672,850,Healthcare,VitalSense,Predictive Analytics,25719317.0,2022
1673,851,Healthcare,HealthAI,Robotics,9383830.0,2018
1674,851,Healthcare,VitalSense,NLP,20641977.0,2024
1675,852,EdTech,TestPrep AI,Predictive Analytics,7092334.0,2025
1676,853,AI SaaS,ChatBotPro,Predictive Analytics,46401142.0,2023
1677,854,Logistics,DeliveryBot,Robotics,27716480.0,2019
1678,854,Logistics,DeliveryBot,Robotics,25599728.0,2017
1679,854,Logistics,CargoAI,Robotics,11321498.0,2020
1680,855,Healthcare,VitalSense,NLP,11796467.0,2023
1681,856,FinTech,PayAI,Predictive Analytics,23719915.0,2021
1682,856,FinTech,CreditSense,NLP,20812943.0,2019
1683,856,FinTech,WalletAI,NLP,15762186.0,2024
1684,857,EdTech,StudyAI,Computer Vision,40079019.0,2025
1685,857,EdTech,StudyAI,NLP,43979198.0,2024
1686,857,EdTech,TestPrep AI,Predictive Analytics,28068487.0,2023
1687,858,FinTech,LoanBot,NLP,16232577.0,2025
1688,859,EdTech,StudyAI,Computer Vision,45411099.0,2021
1689,860,Logistics,CargoAI,Computer Vision,10173367.0,2018
1690,860,Logistics,CargoAI,Predictive Analytics,250390.0,2018
1691,861,FinTech,CreditSense,Computer Vision,30563612.0,2023
1692,862,Retail,SmartShop,Computer Vision,33102908.0,2025
1693,863,Retail,SmartShop,NLP,42419889.0,2025
1694,863,Retail,SalesPredict,Recommendation System,24654870.0,2023
1695,863,Retail,RetailBot,Robotics,4132195.0,2018
1696,864,Retail,StoreAI,Recommendation System,33359907.0,2023
1697,864,Retail,RetailBot,Predictive Analytics,2768529.0,2019
1698,864,Retail,StoreAI,Computer Vision,3809679.0,2025
1699,865,Agriculture,AgroPredict,Recommendation System,750903.0,2024
1700,865,Agriculture,FarmSense,Computer Vision,4075123.0,2016
1701,866,FinTech,PayAI,Recommendation System,35046603.0,2024
1702,866,FinTech,LoanBot,Predictive Analytics,13171906.0,2021
1703,867,AI SaaS,VoiceAI,Recommendation System,47426947.0,2024
1704,868,Healthcare,VitalSense,Robotics,48855573.0,2024
1705,868,Healthcare,MediBot,Predictive Analytics,18821515.0,2025
1706,868,Healthcare,CareAI,Predictive Analytics,48342075.0,2024
1707,869,FinTech,LoanBot,Predictive Analytics,40928357.0,2024
1708,869,FinTech,CreditSense,NLP,18722759.0,2024
1709,870,EdTech,EduAI Platform,Computer Vision,35212471.0,2022
1710,870,EdTech,LearnSmart,Robotics,21875469.0,2020
1711,871,AI SaaS,VoiceAI,Predictive Analytics,14660791.0,2020
1712,871,AI SaaS,CustomerAI,Recommendation System,27847212.0,2021
1713,872,Logistics,CargoAI,Robotics,26348035.0,2024
1714,872,Logistics,RouteAI,Recommendation System,44798794.0,2021
1715,872,Logistics,RouteAI,Computer Vision,13884744.0,2014
1716,873,Retail,RetailBot,Predictive Analytics,17075363.0,2025
1717,873,Retail,SmartShop,Robotics,33024708.0,2021
1718,873,Retail,SalesPredict,Recommendation System,27732278.0,2019
1719,874,EdTech,TutorBot,NLP,43045163.0,2023
1720,874,EdTech,TestPrep AI,NLP,31885765.0,2018
1721,874,EdTech,TutorBot,Computer Vision,17419545.0,2015
1722,875,Logistics,RouteAI,Robotics,33142282.0,2022
1723,875,Logistics,CargoAI,Recommendation System,23165750.0,2021
1724,875,Logistics,RouteAI,Computer Vision,36493133.0,2022
1725,876,AI SaaS,CustomerAI,Recommendation System,31361113.0,2023
1726,876,AI SaaS,NLP Suite,Predictive Analytics,36117038.0,2024
1727,877,FinTech,CreditSense,Computer Vision,40448641.0,2021
1728,877,FinTech,LoanBot,Predictive Analytics,23374234.0,2022
1729,877,FinTech,FinPredict,Computer Vision,20980025.0,2021
1730,878,AI SaaS,VisionAI,Computer Vision,20508462.0,2019
1731,878,AI SaaS,ChatBotPro,Robotics,8432468.0,2021
1732,878,AI SaaS,CustomerAI,Predictive Analytics,29720452.0,2025
1733,879,Logistics,CargoAI,Predictive Analytics,5082689.0,2019
1734,880,Healthcare,HealthAI,Predictive Analytics,25928512.0,2020
1735,880,Healthcare,CareAI,Robotics,6943488.0,2022
1736,880,Healthcare,HealthAI,NLP,45983330.0,2020
1737,881,FinTech,PayAI,Robotics,3259291.0,2025
1738,881,FinTech,FinPredict,Predictive Analytics,29452940.0,2023
1739,881,FinTech,WalletAI,Computer Vision,40035742.0,2022
1740,882,FinTech,CreditSense,Robotics,2021143.0,2023
1741,882,FinTech,FinPredict,Predictive Analytics,6413960.0,2022
1742,882,FinTech,PayAI,NLP,5210860.0,2024
1743,883,FinTech,CreditSense,Robotics,19701453.0,2018
1744,884,Retail,InventoryAI,Predictive Analytics,37440136.0,2025
1745,884,Retail,StoreAI,NLP,36654184.0,2023
1746,884,Retail,InventoryAI,NLP,41739194.0,2025
1747,885,AI SaaS,NLP Suite,NLP,34304821.0,2023
1748,886,Healthcare,MediBot,Computer Vision,18863462.0,2023
1749,886,Healthcare,CareAI,Computer Vision,30438469.0,2024
1750,886,Healthcare,VitalSense,Robotics,45111786.0,2020
